,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9,Exchange
402,HII,"Huntington Ingalls Industries, Inc.",238.83,10809745531.65,,,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/hii,,NYSE
403,IBN,ICICI Bank Limited,9.48,30396814124.16,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ibn,,NYSE
404,IEX,IDEX Corporation,131.2,10023922064.0,,1989.0,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/iex,,NYSE
405,ITW,Illinois Tool Works Inc.,165.17,56587074352.45,,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/itw,,NYSE
406,INFY,Infosys Limited,16.06,36889711868.02,,,Technology,EDP Services,http://www.nasdaq.com/symbol/infy,,NYSE
407,ING,"ING Group, N.V.",18.18,70642858371.3,,1997.0,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ing,,NYSE
408,IR,Ingersoll-Rand plc (Ireland),86.75,21676037288.75,,,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ir,,NYSE
409,INGR,Ingredion Incorporated,141.12,10141588800.0,,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ingr,,NYSE
410,ICE,Intercontinental Exchange Inc.,70.49,41238495146.24,,2005.0,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ice,,NYSE
411,IHG,Intercontinental Hotels Group,61.07,11602700292.6,,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/ihg,,NYSE
412,IFF,"Internationa Flavors & Fragrances, Inc.",154.17,12175908448.86,,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/iff,,NYSE
413,IBM,International Business Machines Corporation,152.5,141183185145.0,,,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ibm,,NYSE
414,IP,International Paper Company,56.25,23227211812.5,,,Basic Industries,Paper,http://www.nasdaq.com/symbol/ip,,NYSE
415,IVZ,Invesco Plc,36.56,14882791056.8,,,Finance,Investment Managers,http://www.nasdaq.com/symbol/ivz,,NYSE
416,INVH,Invitation Homes Inc.,24.1,12496315515.6,,2017.0,Finance,Real Estate,http://www.nasdaq.com/symbol/invh,,NYSE
417,IQV,"IQVIA Holdings, Inc.",102.06,21227242012.2,,2013.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/iqv,,NYSE
418,IRM,Iron Mountain Incorporated,37.68,10058189701.92,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irm,,NYSE
419,ITUB,Itau Unibanco Banco Holding SA,12.36,80451134111.88,,,Finance,Major Banks,http://www.nasdaq.com/symbol/itub,,NYSE
420,JPM,J P Morgan Chase & Co,106.14,368276672742.78,,,Finance,Major Banks,http://www.nasdaq.com/symbol/jpm,,NYSE
421,SJM,J.M. Smucker Company (The),119.44,13568091849.76,,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/sjm,,NYSE
422,JNJ,Johnson & Johnson,142.46,382721646323.0,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnj,,NYSE
423,JCI,Johnson Controls International plc,37.26,34481708547.12,,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/jci,,NYSE
424,JNPR,"Juniper Networks, Inc.",28.4,10647963805.2,,1999.0,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/jnpr,,NYSE
425,KSU,Kansas City Southern,110.96,11489144706.16,,,Transportation,Railroads,http://www.nasdaq.com/symbol/ksu,,NYSE
426,KB,KB Financial Group Inc,56.97,22845166774.38,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/kb,,NYSE
427,K,Kellogg Company,64.99,22452263494.12,,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/k,,NYSE
428,KEY,KeyCorp,19.76,21249897182.8,,,Finance,Major Banks,http://www.nasdaq.com/symbol/key,,NYSE
429,KMB,Kimberly-Clark Corporation,118.51,41686757030.45,,,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/kmb,,NYSE
430,KMI,"Kinder Morgan, Inc.",17.93,40041985561.82,,2011.0,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/kmi,,NYSE
431,PHG,Koninklijke Philips N.V.,38.42,35994199620.0,,,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/phg,,NYSE
432,KEP,Korea Electric Power Corporation,17.9,22982313956.6,,1994.0,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/kep,,NYSE
433,KR,Kroger Company (The),26.45,23302450000.0,,,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/kr,,NYSE
434,KYO,Kyocera Corporation,66.52,24460036472.16,,,Technology,Semiconductors,http://www.nasdaq.com/symbol/kyo,,NYSE
435,LB,"L Brands, Inc.",58.11,16402429435.47,,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/lb,,NYSE
436,LLL,"L3 Technologies, Inc.",195.05,15241626357.5,,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lll,,NYSE
437,LH,Laboratory Corporation of America Holdings,159.06,16192308000.0,,,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lh,,NYSE
438,LVS,Las Vegas Sands Corp.,70.5,55728840705.0,,2004.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/lvs,,NYSE
439,LEA,Lear Corporation,172.4,11647470196.8,,,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/lea,,NYSE
440,LEN,Lennar Corporation,61.4,14733882314.0,,,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len,,NYSE
441,LNC,Lincoln National Corporation,76.19,16672614195.51,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/lnc,,NYSE
442,LYG,Lloyds Banking Group Plc,3.6,64770627322.8,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg,,NYSE
443,LMT,Lockheed Martin Corporation,322.82,92563528310.42,,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmt,,NYSE
444,L,Loews Corporation,49.75,16747399812.0,,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l,,NYSE
445,LOW,"Lowe&#39;s Companies, Inc.",86.69,71931946153.93,,,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/low,,NYSE
446,LYB,LyondellBasell Industries NV,106.03,41824623700.46,,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lyb,,NYSE
447,MTB,M&T Bank Corporation,170.9,25723076220.3,,,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb,,NYSE
448,MMP,Magellan Midstream Partners L.P.,68.89,15708611662.84,,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mmp,,NYSE
449,MGA,"Magna International, Inc.",55.96,20108618889.96,,,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga,,NYSE
450,MFC,Manulife Financial Corp,20.73,41079931495.02,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc,,NYSE
451,MRO,Marathon Oil Corporation,15.01,12753449465.22,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro,,NYSE
452,MPC,Marathon Petroleum Corporation,65.75,32113100177.5,,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc,,NYSE
453,MKL,Markel Corporation,1147.1,15935399637.1,,1986.0,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl,,NYSE
454,MMC,"Marsh & McLennan Companies, Inc.",83.11,42415755808.86,,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc,,NYSE
455,MLM,"Martin Marietta Materials, Inc.",204.44,12851006606.44,,1994.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm,,NYSE
456,MAS,Masco Corporation,42.31,13309257504.52,,,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas,,NYSE
457,MA,Mastercard Incorporated,153.4,170102820940.0,,2006.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma,,NYSE
458,MKC,"McCormick & Company, Incorporated",101.43,13287164567.67,,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc,,NYSE
459,MCD,McDonald&#39;s Corporation,174.06,138758123447.28,,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd,,NYSE
460,MCK,McKesson Corporation,162.6,33897947033.4,,,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,,NYSE
461,MDT,Medtronic plc,83.5,113017083000.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,,NYSE
462,MRK,"Merck & Company, Inc.",56.24,153222327600.4,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,,NYSE
463,MET,"MetLife, Inc.",51.41,54098705522.11,,2000.0,Finance,Life Insurance,http://www.nasdaq.com/symbol/met,,NYSE
464,MTD,"Mettler-Toledo International, Inc.",639.94,16369104612.56,,1997.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd,,NYSE
465,MGM,MGM Resorts International,32.88,18614625495.6,,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm,,NYSE
466,MFGP,Micro Focus Intl PLC,33.41,14543444263.53,,2017.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mfgp,,NYSE
467,MAA,"Mid-America Apartment Communities, Inc.",103.1,11714945143.4,,1994.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa,,NYSE
468,MTU,Mitsubishi UFJ Financial Group Inc,7.13,94760851460.0,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu,,NYSE
469,MFG,"Mizuho Financial Group, Inc.",3.61,45779263765.0,,,Finance,Major Banks,http://www.nasdaq.com/symbol/mfg,,NYSE
470,MHK,"Mohawk Industries, Inc.",274.71,20421440603.67,,,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/mhk,,NYSE
471,TAP,Molson Coors Brewing  Company,79.8,12989359215.0,,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/tap,,NYSE
472,MON,Monsanto Company,117.35,51657466362.15,,,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon,,NYSE
473,MCO,Moody&#39;s Corporation,150.57,28773927000.0,,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco,,NYSE
474,MS,Morgan Stanley,53.1,95999445449.1,,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms,,NYSE
475,MSI,"Motorola Solutions, Inc.",93.15,15090281556.3,,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi,,NYSE
476,MPLX,MPLX LP,36.11,14699164815.2,,2012.0,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx,,NYSE
477,MSCI,MSCI Inc,127.93,11522507084.99,,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/msci,,NYSE
478,NGG,"National Grid Transco, PLC",57.99,39250238940.45,,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngg,,NYSE
479,NOV,"National Oilwell Varco, Inc.",33.06,12563864895.66,,,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov,,NYSE
480,EDU,"New Oriental Education & Technology Group, Inc.",89.5,14113026238.0,,2006.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu,,NYSE
481,NWL,Newell Brands Inc.,30.59,14992159000.0,,,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl,,NYSE
482,NEM,Newmont Mining Corporation,35.87,19130779178.9,,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem,,NYSE
483,NEE,"NextEra Energy, Inc.",158.43,74525088757.83,,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee,,NYSE
484,NLSN,Nielsen N.V.,37.22,13256572960.0,,2011.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn,,NYSE
485,NKE,"Nike, Inc.",64.79,105706080505.08,,,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke,,NYSE
486,NBL,Noble Energy Inc.,25.66,12486342907.44,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl,,NYSE
487,NOK,Nokia Corporation,4.61,25774396441.87,,1994.0,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok,,NYSE
488,NMR,Nomura Holdings Inc ADR,5.88,20137225110.24,,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr,,NYSE
489,NSC,Norfolk Souther Corporation,141.11,40378452370.26,,,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc,,NYSE
490,NOC,Northrop Grumman Corporation,310.47,54046158725.34,,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc,,NYSE
491,NVS,Novartis AG,84.86,198818494000.0,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs,,NYSE
492,NVO,Novo Nordisk A/S,52.51,128543111904.46,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo,,NYSE
493,DCM,"NTT DOCOMO, Inc",24.05,89095282068.65,,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm,,NYSE
494,NUE,Nucor Corporation,60.11,19109971274.14,,,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue,,NYSE
495,NVR,"NVR, Inc.",3398.63,12710393594.54,,,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr,,NYSE
496,OXY,Occidental Petroleum Corporation,70.62,54041626405.14,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy,,NYSE
497,OMC,Omnicom Group Inc.,74.41,17153935305.01,,,Technology,Advertising,http://www.nasdaq.com/symbol/omc,,NYSE
498,OKE,"ONEOK, Inc.",52.16,20000057593.92,,,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/oke,,NYSE
499,ORCL,Oracle Corporation,48.3,201579387758.7,,1986.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl,,NYSE
500,ORAN,Orange,17.32,46071805749.68,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oran,,NYSE
501,IX,Orix Corp Ads,84.03,21500537622.0,,,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/ix,,NYSE
502,PCG,Pacific Gas & Electric Co.,53.05,27290129858.3,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pcg,,NYSE
503,PKG,Packaging Corporation of America,115.27,10875782019.73,,2000.0,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/pkg,,NYSE
504,PANW,"Palo Alto Networks, Inc.",147.26,13531567955.08,,2012.0,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/panw,,NYSE
505,PH,Parker-Hannifin Corporation,194.26,25880493832.82,,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ph,,NYSE
506,PBA,Pembina Pipeline Corp.,34.53,17358497295.36,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pba,,NYSE
507,PNR,Pentair plc.,68.17,12379494144.47,,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pnr,,NYSE
508,PEP,"Pepsico, Inc.",119.22,169547931021.54,,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/pep,,NYSE
509,PRGO,Perrigo Company,86.5,12182722366.5,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prgo,,NYSE
510,PTR,PetroChina Company Limited,68.39,125168046717.42,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ptr,,NYSE
511,PBR,Petroleo Brasileiro S.A.- Petrobras,9.43,61504803024.95,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbr,,NYSE
512,PFE,"Pfizer, Inc.",37.2,221738312192.4,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe,,NYSE
513,PM,Philip Morris International Inc,109.68,170355259742.16,,,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/pm,,NYSE
514,PSX,Phillips 66,99.92,50633509461.04,,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/psx,,NYSE
515,PNW,Pinnacle West Capital Corporation,89.54,10004284053.5,,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pnw,,NYSE
516,PXD,Pioneer Natural Resources Company,155.83,26516853244.95,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pxd,,NYSE
517,PAA,"Plains All American Pipeline, L.P.",20.29,14714087610.02,,1998.0,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/paa,,NYSE
518,PNC,"PNC Financial Services Group, Inc. (The)",144.95,68967366690.95,,,Finance,Major Banks,http://www.nasdaq.com/symbol/pnc,,NYSE
519,PKX,POSCO,76.31,24418842563.96,,1994.0,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/pkx,,NYSE
520,POT,Potash Corporation of Saskatchewan Inc.,19.63,16492419280.74,,1989.0,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/pot,,NYSE
521,PPG,"PPG Industries, Inc.",115.09,29287634438.43,,,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/ppg,,NYSE
522,PPL,PPL Corporation,33.97,23387132814.52,,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ppl,,NYSE
523,PX,"Praxair, Inc.",149.6,42831279013.6,,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/px,,NYSE
524,PFG,Principal Financial Group Inc,70.37,20319667464.93,,2001.0,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/pfg,,NYSE
525,PG,Procter & Gamble Company (The),91.89,233121077971.2,,,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/pg,,NYSE
526,PGR,Progressive Corporation (The),55.46,32257422139.14,,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/pgr,,NYSE
527,PLD,"Prologis, Inc.",65.98,35106770360.0,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pld,,NYSE
528,PRU,"Prudential Financial, Inc.",115.73,49069520000.0,,2001.0,Finance,Life Insurance,http://www.nasdaq.com/symbol/pru,,NYSE
529,PUK,Prudential Public Limited Company,49.16,63577296501.4,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/puk,,NYSE
530,TLK,"PT Telekomunikasi Indonesia, Tbk",31.12,30828161805.92,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlk,,NYSE
531,PEG,Public Service Enterprise Group Incorporated,52.3,26465828769.3,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg,,NYSE
532,PSA,Public Storage,211.56,36820160291.64,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa,,NYSE
533,PVH,PVH Corp.,134.04,10311607929.36,,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/pvh,,NYSE
534,DGX,Quest Diagnostics Incorporated,98.99,13492281763.58,,,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx,,NYSE
535,RJF,"Raymond James Financial, Inc.",88.24,12741902678.96,,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf,,NYSE
536,RTN,Raytheon Company,191.38,55325470060.0,,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn,,NYSE
537,O,Realty Income Corporation,57.4,16174482763.6,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o,,NYSE
538,RHT,"Red Hat, Inc.",128.78,22787258226.74,,,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht,,NYSE
539,REG,Regency Centers Corporation,70.0,11907732480.0,,1993.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg,,NYSE
540,RF,Regions Financial Corporation,17.12,19858711960.16,,,Finance,Major Banks,http://www.nasdaq.com/symbol/rf,,NYSE
541,RGA,"Reinsurance Group of America, Incorporated",156.57,10083743830.77,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga,,NYSE
542,RENX,RELX N.V.,22.75,45809787546.25,,2015.0,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx,,NYSE
543,RELX,RELX PLC,23.46,24953259615.3,,2015.0,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx,,NYSE
544,RSG,"Republic Services, Inc.",66.09,22088898394.62,,1998.0,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg,,NYSE
545,RMD,ResMed Inc.,85.29,12102984313.32,,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd,,NYSE
546,QSR,Restaurant Brands International Inc.,61.0,14567629295.0,,2014.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr,,NYSE
547,RIO,Rio Tinto Plc,49.12,87398324619.36,,2002.0,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio,,NYSE
548,ROK,"Rockwell Automation, Inc.",190.93,24535061560.95,,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok,,NYSE
549,COL,"Rockwell Collins, Inc.",134.53,21915559470.31,,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col,,NYSE
550,RCI,"Rogers Communication, Inc.",49.96,20104075512.68,,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci,,NYSE
551,ROL,"Rollins, Inc.",46.82,10205596710.28,,,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol,,NYSE
552,ROP,"Roper Technologies, Inc.",252.62,25858734922.08,,1992.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop,,NYSE
553,RY,Royal Bank Of Canada,79.17,115025902121.13,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry,,NYSE
554,RBS,Royal Bank Scotland plc (The),7.48,44738990540.64,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs,,NYSE
555,RCL,Royal Caribbean Cruises Ltd.,125.09,26780386755.5,,1993.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl,,NYSE
556,SPGI,S&P Global Inc.,169.05,43107750000.0,,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi,,NYSE
557,CRM,Salesforce.com Inc,105.48,76188204000.0,,2004.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm,,NYSE
558,SNY,Sanofi,43.17,108627303201.72,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny,,NYSE
559,SAP,SAP SE,114.28,136978732663.76,,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap,,NYSE
560,SSL,Sasol Ltd.,32.43,22094026434.54,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl,,NYSE
561,SLB,Schlumberger N.V.,62.09,86010898332.1,,,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb,,NYSE
562,SRE,Sempra Energy,116.53,29281354606.29,,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre,,NYSE
563,NOW,"ServiceNow, Inc.",129.5,22364650000.0,,2012.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now,,NYSE
564,SJR,Shaw Communications Inc.,22.68,10799384301.72,,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr,,NYSE
565,SHW,Sherwin-Williams Company (The),403.82,37762789559.12,,,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw,,NYSE
566,SHG,Shinhan Financial Group Co Ltd,45.61,21628243163.07,,,Finance,Major Banks,http://www.nasdaq.com/symbol/shg,,NYSE
567,SPG,"Simon Property Group, Inc.",167.81,52165481542.47,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg,,NYSE
568,SKM,"SK Telecom Co., Ltd.",28.2,17938543335.6,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm,,NYSE
569,SLG,SL Green Realty Corporation,103.23,10143969759.45,,1997.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg,,NYSE
570,SNN,"Smith & Nephew SNATS, Inc.",34.78,15211018322.84,,,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn,,NYSE
571,AOS,Smith (A.O.) Corporation,60.73,10441280174.71,,,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos,,NYSE
572,SNAP,Snap Inc.,15.75,18967110687.0,,2017.0,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/snap,,NYSE
573,SQM,Sociedad Quimica y Minera S.A.,52.67,13862560919.08,,1993.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm,,NYSE
574,SNE,Sony Corp Ord,44.84,56657892561.84,,,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne,,NYSE
575,SO,Southern Company (The),51.31,51496136825.21,,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,,NYSE
576,SCCO,Southern Copper Corporation,43.32,33487593277.08,,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,,NYSE
577,LUV,Southwest Airlines Company,64.7,38392181602.0,,,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv,,NYSE
578,SEP,"Spectra Energy Partners, LP",41.7,12968027295.6,,2007.0,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,,NYSE
579,S,Sprint Corporation,5.49,21961897365.96,,2013.0,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,,NYSE
580,SQ,"Square, Inc.",37.03,14388659783.26,,2015.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq,,NYSE
581,SWK,"Stanley Black & Decker, Inc.",165.71,25411909212.74,,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk,,NYSE
582,STT,State Street Corporation,98.53,36538538080.4,,,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,,NYSE
583,STO,Statoil ASA,20.15,66387230868.4,,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto,,NYSE
584,STM,STMicroelectronics N.V.,21.62,19086341735.92,,,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm,,NYSE
585,SYK,Stryker Corporation,154.25,57726154581.75,,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,,NYSE
586,SMFG,Sumitomo Mitsui Financial Group Inc,8.63,60865383352.4,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg,,NYSE
587,SLF,Sun Life Financial Inc.,40.56,24821895171.84,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf,,NYSE
588,SU,Suncor Energy  Inc.,33.92,56099818241.92,,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su,,NYSE
589,STI,"SunTrust Banks, Inc.",65.0,30942160665.0,,,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,,NYSE
